,index,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Week,Day
3456,3455,3/1/2007,9:35:00,0.844,0.148,240.21,3.6,0,0,0,Week1,Day3
3457,3456,3/1/2007,9:36:00,0.846,0.15,240.55,3.6,0,0,0,Week1,Day3
3458,3457,3/1/2007,9:37:00,0.842,0.148,240.47,3.6,0,0,0,Week1,Day3
3459,3458,3/1/2007,9:38:00,0.834,0.148,240.33,3.6,0,0,0,Week1,Day3
3460,3459,3/1/2007,9:39:00,0.844,0.148,240.12,3.6,0,0,0,Week1,Day3
3461,3460,3/1/2007,9:40:00,0.834,0.146,239.95,3.6,0,0,0,Week1,Day3
3462,3461,3/1/2007,9:41:00,0.828,0.14,238.57,3.6,0,0,0,Week1,Day3
3463,3462,3/1/2007,9:42:00,0.824,0.14,238.71,3.6,0,0,0,Week1,Day3
3464,3463,3/1/2007,9:43:00,0.776,0.08,239.53,3.4,0,0,0,Week1,Day3
3465,3464,3/1/2007,9:44:00,0.756,0,239.71,3.4,0,0,0,Week1,Day3
3466,3465,3/1/2007,9:45:00,0.75,0,239.82,3.2,0,0,0,Week1,Day3
3467,3466,3/1/2007,9:46:00,0.806,0.094,239.82,3.6,0,0,0,Week1,Day3
3468,3467,3/1/2007,9:47:00,0.864,0.176,240.11,3.8,0,0,0,Week1,Day3
3469,3468,3/1/2007,9:48:00,0.86,0.178,240.57,3.8,0,0,0,Week1,Day3
3470,3469,3/1/2007,9:49:00,0.846,0.174,239.65,3.8,0,0,0,Week1,Day3
3471,3470,3/1/2007,9:50:00,0.846,0.176,240.06,3.8,0,0,0,Week1,Day3
3472,3471,3/1/2007,9:51:00,0.846,0.176,240.19,3.8,0,0,0,Week1,Day3
3473,3472,3/1/2007,9:52:00,0.842,0.174,239.84,3.8,0,0,0,Week1,Day3
3474,3473,3/1/2007,9:53:00,0.842,0.178,240.36,3.8,0,0,0,Week1,Day3
3475,3474,3/1/2007,9:54:00,0.85,0.184,241.06,3.8,0,0,0,Week1,Day3
3476,3475,3/1/2007,9:55:00,0.848,0.176,240.15,3.8,0,0,0,Week1,Day3
3477,3476,3/1/2007,9:56:00,0.846,0.178,240.25,3.8,0,0,0,Week1,Day3
3478,3477,3/1/2007,9:57:00,0.88,0.204,241.24,3.8,0,0,0,Week1,Day3
3479,3478,3/1/2007,9:58:00,0.886,0.204,241.48,3.8,0,0,0,Week1,Day3
3480,3479,3/1/2007,9:59:00,0.892,0.204,241.27,4,0,0,0,Week1,Day3
3481,3480,3/1/2007,10:00:00,0.892,0.2,240.48,4,0,0,0,Week1,Day3
3482,3481,3/1/2007,10:01:00,0.888,0.196,240.21,4,0,0,0,Week1,Day3
3483,3482,3/1/2007,10:02:00,0.822,0.106,240.16,3.6,0,0,0,Week1,Day3
3484,3483,3/1/2007,10:03:00,0.788,0.064,240.8,3.4,0,0,0,Week1,Day3
3485,3484,3/1/2007,10:04:00,0.784,0.066,241.05,3.4,0,0,0,Week1,Day3
3486,3485,3/1/2007,10:05:00,0.774,0.062,240.67,3.4,0,0,0,Week1,Day3
3487,3486,3/1/2007,10:06:00,0.824,0.06,240.7,3.6,0,0,0,Week1,Day3
3488,3487,3/1/2007,10:07:00,0.766,0.062,240.49,3.4,0,0,0,Week1,Day3
3489,3488,3/1/2007,10:08:00,0.768,0.062,240.56,3.4,0,0,0,Week1,Day3
3490,3489,3/1/2007,10:09:00,0.774,0.06,240.15,3.4,0,0,0,Week1,Day3
3491,3490,3/1/2007,10:10:00,0.776,0.058,239.47,3.4,0,0,0,Week1,Day3
3492,3491,3/1/2007,10:11:00,0.774,0.058,239.46,3.4,0,0,0,Week1,Day3
3493,3492,3/1/2007,10:12:00,0.89,0.06,239.87,3.8,0,0,0,Week1,Day3
3494,3493,3/1/2007,10:13:00,0.89,0.064,240.8,3.8,0,0,0,Week1,Day3
3495,3494,3/1/2007,10:14:00,0.818,0.108,241.26,3.6,0,0,0,Week1,Day3
3496,3495,3/1/2007,10:15:00,0.852,0.174,241.53,3.8,0,0,0,Week1,Day3
3497,3496,3/1/2007,10:16:00,0.852,0.176,241.81,3.8,0,0,0,Week1,Day3
3498,3497,3/1/2007,10:17:00,0.852,0.172,241.38,3.8,0,0,0,Week1,Day3
3499,3498,3/1/2007,10:18:00,0.852,0.172,241.19,3.8,0,0,0,Week1,Day3
3500,3499,3/1/2007,10:19:00,0.85,0.17,240.9,3.8,0,0,0,Week1,Day3
3501,3500,3/1/2007,10:20:00,0.848,0.168,240.73,3.8,0,0,0,Week1,Day3
3502,3501,3/1/2007,10:21:00,0.846,0.166,240.25,3.8,0,0,0,Week1,Day3
3503,3502,3/1/2007,10:22:00,0.846,0.166,240.48,3.8,0,0,0,Week1,Day3
3504,3503,3/1/2007,10:23:00,0.8,0.102,240.56,3.6,0,0,0,Week1,Day3
3505,3504,3/1/2007,10:24:00,0.778,0.066,241.06,3.4,0,0,0,Week1,Day3
3506,3505,3/1/2007,10:25:00,0.778,0.066,241.31,3.4,0,0,0,Week1,Day3
3507,3506,3/1/2007,10:26:00,0.776,0.064,240.54,3.4,0,0,0,Week1,Day3
3508,3507,3/1/2007,10:27:00,0.792,0.076,241.52,3.4,0,0,0,Week1,Day3
3509,3508,3/1/2007,10:28:00,0.884,0.204,241.69,3.8,0,0,0,Week1,Day3
3510,3509,3/1/2007,10:29:00,0.888,0.202,241.35,3.8,0,0,0,Week1,Day3
3511,3510,3/1/2007,10:30:00,0.882,0.204,241.3,3.8,0,0,0,Week1,Day3
3512,3511,3/1/2007,10:31:00,0.882,0.204,241.41,3.8,0,0,0,Week1,Day3
3513,3512,3/1/2007,10:32:00,0.874,0.208,241.9,3.8,0,0,0,Week1,Day3
3514,3513,3/1/2007,10:33:00,0.882,0.206,241.62,3.8,0,0,0,Week1,Day3
3515,3514,3/1/2007,10:34:00,0.882,0.21,241.91,3.8,0,0,0,Week1,Day3
3516,3515,3/1/2007,10:35:00,0.884,0.212,242.23,3.8,0,0,0,Week1,Day3
3517,3516,3/1/2007,10:36:00,0.884,0.214,242.73,3.8,0,0,0,Week1,Day3
3518,3517,3/1/2007,10:37:00,0.868,0.206,241.84,3.8,0,0,0,Week1,Day3
3519,3518,3/1/2007,10:38:00,0.976,0.206,242.2,4.2,0,0,0,Week1,Day3
3520,3519,3/1/2007,10:39:00,0.974,0.206,242.2,4.2,0,0,0,Week1,Day3
3521,3520,3/1/2007,10:40:00,0.872,0.21,242.64,3.8,0,0,0,Week1,Day3
3522,3521,3/1/2007,10:41:00,0.87,0.21,242.46,3.8,0,0,0,Week1,Day3
3523,3522,3/1/2007,10:42:00,0.874,0.214,242.88,3.8,0,0,0,Week1,Day3
3524,3523,3/1/2007,10:43:00,0.842,0.156,242.56,3.6,0,0,0,Week1,Day3
3525,3524,3/1/2007,10:44:00,0.788,0.072,242.3,3.4,0,0,0,Week1,Day3
3526,3525,3/1/2007,10:45:00,0.788,0.07,241.59,3.4,0,0,0,Week1,Day3
3527,3526,3/1/2007,10:46:00,0.782,0.07,241.68,3.4,0,0,0,Week1,Day3
3528,3527,3/1/2007,10:47:00,0.762,0.054,241.78,3.4,0,0,0,Week1,Day3
3529,3528,3/1/2007,10:48:00,0.748,0.046,240.89,3.2,0,0,0,Week1,Day3
3530,3529,3/1/2007,10:49:00,0.748,0.048,241.39,3.2,0,0,0,Week1,Day3
3531,3530,3/1/2007,10:50:00,0.748,0.05,241.84,3.2,0,0,0,Week1,Day3
3532,3531,3/1/2007,10:51:00,0.748,0.052,242.08,3.2,0,0,0,Week1,Day3
3533,3532,3/1/2007,10:52:00,0.748,0.05,241.93,3.2,0,0,0,Week1,Day3
3534,3533,3/1/2007,10:53:00,0.748,0.052,242.27,3.2,0,0,0,Week1,Day3
3535,3534,3/1/2007,10:54:00,0.818,0.124,242.4,3.6,0,0,0,Week1,Day3
3536,3535,3/1/2007,10:55:00,0.822,0.156,241.93,3.6,0,0,0,Week1,Day3
3537,3536,3/1/2007,10:56:00,1.112,0.148,241.06,5,0,0,0,Week1,Day3
3538,3537,3/1/2007,10:57:00,1.522,0.144,240.51,6.4,0,0,0,Week1,Day3
3539,3538,3/1/2007,10:58:00,1.892,0.264,240.67,8.2,0,0,0,Week1,Day3
3540,3539,3/1/2007,10:59:00,1.512,0.144,240.93,6.4,0,0,0,Week1,Day3
3541,3540,3/1/2007,11:00:00,1.626,0.224,240.34,7,0,0,0,Week1,Day3
3542,3541,3/1/2007,11:01:00,0.922,0.282,242.97,4,0,1,0,Week1,Day3
3543,3542,3/1/2007,11:02:00,0.916,0.28,243.24,4,0,1,0,Week1,Day3
3544,3543,3/1/2007,11:03:00,0.842,0.176,242.92,3.6,0,1,0,Week1,Day3
3545,3544,3/1/2007,11:04:00,0.842,0.174,242.85,3.6,0,2,0,Week1,Day3
3546,3545,3/1/2007,11:05:00,0.844,0.178,243.18,3.6,0,1,0,Week1,Day3
3547,3546,3/1/2007,11:06:00,0.746,0.178,243.15,3.4,0,2,0,Week1,Day3
3548,3547,3/1/2007,11:07:00,0.51,0.184,243.56,2.4,0,1,0,Week1,Day3
3549,3548,3/1/2007,11:08:00,0.512,0.188,244.11,2.4,0,1,0,Week1,Day3
3550,3549,3/1/2007,11:09:00,0.636,0.328,244.97,3,0,2,0,Week1,Day3
3551,3550,3/1/2007,11:10:00,0.626,0.328,244.35,3,0,1,0,Week1,Day3
3552,3551,3/1/2007,11:11:00,0.482,0.336,244.58,2.4,0,2,0,Week1,Day3
3553,3552,3/1/2007,11:12:00,0.446,0.34,245.01,2.2,0,1,0,Week1,Day3
3554,3553,3/1/2007,11:13:00,0.44,0.336,244.63,2.2,0,1,0,Week1,Day3
3555,3554,3/1/2007,11:14:00,0.438,0.334,244.37,2.2,0,2,0,Week1,Day3
3556,3555,3/1/2007,11:15:00,0.436,0.338,244.86,2.2,0,1,0,Week1,Day3
3557,3556,3/1/2007,11:16:00,0.434,0.34,244.89,2.2,0,1,0,Week1,Day3
3558,3557,3/1/2007,11:17:00,0.432,0.338,244.73,2.2,0,2,0,Week1,Day3
3559,3558,3/1/2007,11:18:00,0.43,0.33,243.97,2.2,0,1,0,Week1,Day3
3560,3559,3/1/2007,11:19:00,0.428,0.338,244.8,2.2,0,1,0,Week1,Day3
3561,3560,3/1/2007,11:20:00,0.426,0.336,244.41,2.2,0,2,0,Week1,Day3
3562,3561,3/1/2007,11:21:00,0.422,0.326,243.44,2.2,0,1,0,Week1,Day3
3563,3562,3/1/2007,11:22:00,0.422,0.326,243.43,2.2,0,1,0,Week1,Day3
3564,3563,3/1/2007,11:23:00,0.42,0.328,243.52,2.2,0,1,0,Week1,Day3
3565,3564,3/1/2007,11:24:00,0.394,0.282,242.73,2,0,1,0,Week1,Day3
3566,3565,3/1/2007,11:25:00,0.324,0.182,242.62,1.6,0,2,0,Week1,Day3
3567,3566,3/1/2007,11:26:00,0.322,0.178,241.89,1.6,0,1,0,Week1,Day3
3568,3567,3/1/2007,11:27:00,0.256,0.07,242.79,1.2,0,0,0,Week1,Day3
3569,3568,3/1/2007,11:28:00,0.254,0.066,243.97,1.2,0,0,0,Week1,Day3
3570,3569,3/1/2007,11:29:00,0.256,0.07,244.48,1.2,0,0,0,Week1,Day3
3571,3570,3/1/2007,11:30:00,0.292,0.07,244.63,1.2,0,0,0,Week1,Day3
3572,3571,3/1/2007,11:31:00,0.514,0.158,244.35,2.6,0,0,0,Week1,Day3
3573,3572,3/1/2007,11:32:00,1.57,0.156,243.08,6.4,0,0,18,Week1,Day3
3574,3573,3/1/2007,11:33:00,1.596,0.154,243.11,6.6,0,0,19,Week1,Day3
3575,3574,3/1/2007,11:34:00,1.588,0.154,243.26,6.4,0,0,18,Week1,Day3
3576,3575,3/1/2007,11:35:00,1.574,0.152,242.86,6.4,0,0,19,Week1,Day3
3577,3576,3/1/2007,11:36:00,1.534,0.156,243.09,6.2,0,0,18,Week1,Day3
3578,3577,3/1/2007,11:37:00,1.528,0.158,243.46,6.2,0,0,18,Week1,Day3
3579,3578,3/1/2007,11:38:00,1.53,0.16,243.89,6.2,0,0,18,Week1,Day3
3580,3579,3/1/2007,11:39:00,1.522,0.156,243.41,6.2,0,0,18,Week1,Day3
3581,3580,3/1/2007,11:40:00,1.46,0.066,243.18,6,0,0,19,Week1,Day3
3582,3581,3/1/2007,11:41:00,1.446,0.048,243.02,5.8,0,0,18,Week1,Day3
3583,3582,3/1/2007,11:42:00,1.45,0.05,243.35,5.8,0,0,18,Week1,Day3
3584,3583,3/1/2007,11:43:00,1.444,0.048,242.99,5.8,0,0,18,Week1,Day3
3585,3584,3/1/2007,11:44:00,1.442,0.046,242.72,5.8,0,0,18,Week1,Day3
3586,3585,3/1/2007,11:45:00,1.438,0.046,242.43,5.8,0,0,18,Week1,Day3
3587,3586,3/1/2007,11:46:00,1.428,0,241.58,5.8,0,0,18,Week1,Day3
3588,3587,3/1/2007,11:47:00,1.428,0,241.57,5.8,0,0,18,Week1,Day3
3589,3588,3/1/2007,11:48:00,1.432,0,241.98,5.8,0,0,18,Week1,Day3
3590,3589,3/1/2007,11:49:00,1.444,0.048,242.92,5.8,0,0,18,Week1,Day3
3591,3590,3/1/2007,11:50:00,1.462,0.062,243.27,6,0,0,18,Week1,Day3
3592,3591,3/1/2007,11:51:00,1.452,0.188,243.11,6,0,0,18,Week1,Day3
3593,3592,3/1/2007,11:52:00,1.446,0.186,242.87,6,0,0,18,Week1,Day3
3594,3593,3/1/2007,11:53:00,1.446,0.188,243.03,6,0,0,18,Week1,Day3
3595,3594,3/1/2007,11:54:00,1.474,0.188,243.16,6,0,0,18,Week1,Day3
3596,3595,3/1/2007,11:55:00,1.456,0.182,242.18,6,0,0,18,Week1,Day3
3597,3596,3/1/2007,11:56:00,1.426,0.178,241.71,5.8,0,0,18,Week1,Day3
3598,3597,3/1/2007,11:57:00,1.42,0.176,241.23,5.8,0,0,18,Week1,Day3
3599,3598,3/1/2007,11:58:00,1.428,0.178,241.53,5.8,0,0,18,Week1,Day3
3600,3599,3/1/2007,11:59:00,1.43,0.18,241.68,5.8,0,0,18,Week1,Day3
3601,3600,3/1/2007,12:00:00,1.424,0.182,241.87,5.8,0,0,18,Week1,Day3
3602,3601,3/1/2007,12:01:00,1.432,0.184,242.39,5.8,0,0,18,Week1,Day3
3603,3602,3/1/2007,12:02:00,1.546,0.186,242.82,6.4,0,0,18,Week1,Day3
3604,3603,3/1/2007,12:03:00,1.59,0.182,242.43,6.6,0,0,18,Week1,Day3
3605,3604,3/1/2007,12:04:00,1.44,0.188,243.03,6,0,0,18,Week1,Day3
3606,3605,3/1/2007,12:05:00,1.44,0.188,242.99,6,0,0,18,Week1,Day3
3607,3606,3/1/2007,12:06:00,1.376,0.108,242.47,5.6,0,0,18,Week1,Day3
3608,3607,3/1/2007,12:07:00,1.334,0.046,242.4,5.4,0,0,18,Week1,Day3
3609,3608,3/1/2007,12:08:00,1.332,0.046,242.2,5.4,0,0,18,Week1,Day3
3610,3609,3/1/2007,12:09:00,1.33,0.046,242.11,5.4,0,0,18,Week1,Day3
3611,3610,3/1/2007,12:10:00,1.362,0.058,242.68,5.6,0,0,18,Week1,Day3
3612,3611,3/1/2007,12:11:00,1.422,0.156,242.86,5.8,0,0,18,Week1,Day3
3613,3612,3/1/2007,12:12:00,1.428,0.16,243.51,5.8,0,0,18,Week1,Day3
3614,3613,3/1/2007,12:13:00,1.42,0.156,242.88,5.8,0,0,18,Week1,Day3
3615,3614,3/1/2007,12:14:00,1.42,0.156,242.96,5.8,0,0,18,Week1,Day3
3616,3615,3/1/2007,12:15:00,1.416,0.154,242.67,5.8,0,0,18,Week1,Day3
3617,3616,3/1/2007,12:16:00,1.404,0.148,241.59,5.8,0,0,18,Week1,Day3
3618,3617,3/1/2007,12:17:00,1.4,0.148,241.48,5.8,0,0,18,Week1,Day3
3619,3618,3/1/2007,12:18:00,1.398,0.146,241.28,5.8,0,0,18,Week1,Day3
3620,3619,3/1/2007,12:19:00,1.378,0.116,241.52,5.6,0,0,18,Week1,Day3
3621,3620,3/1/2007,12:20:00,1.338,0.046,242.27,5.4,0,0,18,Week1,Day3
3622,3621,3/1/2007,12:21:00,1.336,0.046,242.18,5.4,0,0,18,Week1,Day3
3623,3622,3/1/2007,12:22:00,1.336,0.046,242.19,5.4,0,0,18,Week1,Day3
3624,3623,3/1/2007,12:23:00,1.34,0.048,242.48,5.4,0,0,18,Week1,Day3
3625,3624,3/1/2007,12:24:00,1.336,0.046,242.13,5.4,0,0,18,Week1,Day3
3626,3625,3/1/2007,12:25:00,1.334,0,242.01,5.4,0,0,17,Week1,Day3
3627,3626,3/1/2007,12:26:00,1.336,0.046,242.13,5.4,0,0,18,Week1,Day3
3628,3627,3/1/2007,12:27:00,1.332,0,241.86,5.4,0,0,18,Week1,Day3
3629,3628,3/1/2007,12:28:00,1.326,0,241.24,5.4,0,0,18,Week1,Day3
3630,3629,3/1/2007,12:29:00,1.32,0,240.73,5.4,0,0,18,Week1,Day3
3631,3630,3/1/2007,12:30:00,1.324,0,241.18,5.4,0,0,18,Week1,Day3
3632,3631,3/1/2007,12:31:00,1.328,0,241.52,5.4,0,0,18,Week1,Day3
3633,3632,3/1/2007,12:32:00,1.402,0.118,241.75,5.8,0,0,17,Week1,Day3
3634,3633,3/1/2007,12:33:00,1.43,0.172,240.78,6,0,0,18,Week1,Day3
3635,3634,3/1/2007,12:34:00,1.43,0.174,241.14,6,0,0,18,Week1,Day3
3636,3635,3/1/2007,12:35:00,1.424,0.172,240.86,5.8,0,0,18,Week1,Day3
3637,3636,3/1/2007,12:36:00,1.418,0.17,240.44,5.8,0,0,18,Week1,Day3
3638,3637,3/1/2007,12:37:00,1.406,0.168,240.14,5.8,0,0,17,Week1,Day3
3639,3638,3/1/2007,12:38:00,1.406,0.17,240.33,5.8,0,0,18,Week1,Day3
3640,3639,3/1/2007,12:39:00,1.402,0.168,240.06,5.8,0,0,18,Week1,Day3
3641,3640,3/1/2007,12:40:00,1.412,0.174,241,5.8,0,0,17,Week1,Day3
3642,3641,3/1/2007,12:41:00,1.424,0.18,242.11,5.8,0,0,18,Week1,Day3
3643,3642,3/1/2007,12:42:00,1.436,0.188,243.23,5.8,0,0,18,Week1,Day3
3644,3643,3/1/2007,12:43:00,1.434,0.186,243.06,5.8,0,0,19,Week1,Day3
3645,3644,3/1/2007,12:44:00,1.436,0.186,242.89,5.8,0,0,18,Week1,Day3
3646,3645,3/1/2007,12:45:00,1.44,0.188,243.12,6,0,0,18,Week1,Day3
3647,3646,3/1/2007,12:46:00,1.44,0.188,243.25,6,0,0,18,Week1,Day3
3648,3647,3/1/2007,12:47:00,1.436,0.184,242.89,5.8,0,0,18,Week1,Day3
3649,3648,3/1/2007,12:48:00,1.354,0.054,243.8,5.4,0,0,18,Week1,Day3
3650,3649,3/1/2007,12:49:00,1.356,0.054,244.05,5.4,0,0,18,Week1,Day3
3651,3650,3/1/2007,12:50:00,1.346,0.052,243.71,5.4,0,0,18,Week1,Day3
3652,3651,3/1/2007,12:51:00,1.428,0.14,244.25,5.8,0,0,19,Week1,Day3
3653,3652,3/1/2007,12:52:00,1.426,0.16,244.12,5.8,0,0,18,Week1,Day3
3654,3653,3/1/2007,12:53:00,1.42,0.158,243.51,5.8,0,0,18,Week1,Day3
3655,3654,3/1/2007,12:54:00,1.42,0.158,243.57,5.8,0,0,18,Week1,Day3
3656,3655,3/1/2007,12:55:00,1.42,0.158,243.61,5.8,0,0,18,Week1,Day3
3657,3656,3/1/2007,12:56:00,1.424,0.16,244.14,5.8,0,0,19,Week1,Day3
3658,3657,3/1/2007,12:57:00,1.412,0.156,243.19,5.8,0,0,18,Week1,Day3
3659,3658,3/1/2007,12:58:00,1.406,0.154,242.75,5.8,0,0,18,Week1,Day3
3660,3659,3/1/2007,12:59:00,1.4,0.142,242.62,5.8,0,0,18,Week1,Day3
3661,3660,3/1/2007,13:00:00,1.346,0.052,243.06,5.4,0,0,18,Week1,Day3
3662,3661,3/1/2007,13:01:00,1.348,0.052,243.27,5.4,0,0,18,Week1,Day3
3663,3662,3/1/2007,13:02:00,1.346,0.054,243.52,5.4,0,0,18,Week1,Day3
3664,3663,3/1/2007,13:03:00,1.344,0.054,243.57,5.4,0,0,18,Week1,Day3
3665,3664,3/1/2007,13:04:00,1.344,0.052,243.53,5.4,0,0,19,Week1,Day3
3666,3665,3/1/2007,13:05:00,1.346,0.054,243.75,5.4,0,0,18,Week1,Day3
3667,3666,3/1/2007,13:06:00,1.352,0.056,244.22,5.4,0,0,18,Week1,Day3
3668,3667,3/1/2007,13:07:00,1.346,0.054,243.72,5.4,0,0,18,Week1,Day3
3669,3668,3/1/2007,13:08:00,1.342,0.05,243.33,5.4,0,0,18,Week1,Day3
3670,3669,3/1/2007,13:09:00,1.338,0.05,243.01,5.4,0,0,18,Week1,Day3
3671,3670,3/1/2007,13:10:00,1.338,0.05,242.99,5.4,0,0,18,Week1,Day3
3672,3671,3/1/2007,13:11:00,1.342,0.052,243.39,5.4,0,0,19,Week1,Day3
3673,3672,3/1/2007,13:12:00,1.346,0.052,243.67,5.4,0,0,18,Week1,Day3
3674,3673,3/1/2007,13:13:00,1.378,0.08,243.68,5.6,0,0,18,Week1,Day3
3675,3674,3/1/2007,13:14:00,1.452,0.188,243.25,6,0,0,18,Week1,Day3
3676,3675,3/1/2007,13:15:00,1.452,0.19,243.55,6,0,0,18,Week1,Day3
3677,3676,3/1/2007,13:16:00,1.444,0.188,243.13,6,0,0,18,Week1,Day3
3678,3677,3/1/2007,13:17:00,1.446,0.188,243.32,6,0,0,18,Week1,Day3
3679,3678,3/1/2007,13:18:00,1.444,0.188,243.29,6,0,0,19,Week1,Day3
3680,3679,3/1/2007,13:19:00,1.448,0.192,243.82,6,0,0,18,Week1,Day3
3681,3680,3/1/2007,13:20:00,1.44,0.188,243.25,6,0,0,18,Week1,Day3
3682,3681,3/1/2007,13:21:00,1.44,0.19,243.46,6,0,0,18,Week1,Day3
3683,3682,3/1/2007,13:22:00,1.44,0.19,243.42,5.8,0,0,18,Week1,Day3
3684,3683,3/1/2007,13:23:00,1.432,0.186,242.83,5.8,0,0,18,Week1,Day3
3685,3684,3/1/2007,13:24:00,1.432,0.188,242.96,5.8,0,0,18,Week1,Day3
3686,3685,3/1/2007,13:25:00,1.434,0.188,243.03,5.8,0,0,18,Week1,Day3
3687,3686,3/1/2007,13:26:00,1.428,0.184,242.59,5.8,0,0,18,Week1,Day3
3688,3687,3/1/2007,13:27:00,1.426,0.184,242.43,5.8,0,0,18,Week1,Day3
3689,3688,3/1/2007,13:28:00,1.438,0.19,241.61,6,0,0,18,Week1,Day3
3690,3689,3/1/2007,13:29:00,1.46,0.24,241.52,6,0,0,18,Week1,Day3
3691,3690,3/1/2007,13:30:00,1.446,0.184,242.45,6,0,2,18,Week1,Day3
3692,3691,3/1/2007,13:31:00,1.502,0.284,243.11,6.2,0,1,18,Week1,Day3
3693,3692,3/1/2007,13:32:00,1.504,0.288,243.8,6.2,0,1,19,Week1,Day3
3694,3693,3/1/2007,13:33:00,1.5,0.284,243.34,6.2,0,2,18,Week1,Day3
3695,3694,3/1/2007,13:34:00,1.504,0.286,243.58,6.2,0,1,18,Week1,Day3
3696,3695,3/1/2007,13:35:00,1.5,0.284,243.42,6.2,0,2,18,Week1,Day3
3697,3696,3/1/2007,13:36:00,1.49,0.278,242.66,6.2,0,1,18,Week1,Day3
3698,3697,3/1/2007,13:37:00,1.49,0.28,242.74,6.2,0,1,18,Week1,Day3
3699,3698,3/1/2007,13:38:00,1.486,0.278,242.59,6.2,0,2,18,Week1,Day3
3700,3699,3/1/2007,13:39:00,1.454,0.236,242.1,6,0,1,18,Week1,Day3
3701,3700,3/1/2007,13:40:00,1.412,0.17,242.24,5.8,0,2,18,Week1,Day3
3702,3701,3/1/2007,13:41:00,1.412,0.17,242.25,5.8,0,1,18,Week1,Day3
3703,3702,3/1/2007,13:42:00,1.41,0.17,242.22,5.8,0,1,18,Week1,Day3
3704,3703,3/1/2007,13:43:00,1.41,0.17,242.2,5.8,0,2,18,Week1,Day3
3705,3704,3/1/2007,13:44:00,1.416,0.17,242.4,5.8,0,1,18,Week1,Day3
3706,3705,3/1/2007,13:45:00,1.424,0.174,243.06,5.8,0,1,18,Week1,Day3
3707,3706,3/1/2007,13:46:00,1.416,0.172,242.45,5.8,0,2,18,Week1,Day3
3708,3707,3/1/2007,13:47:00,1.42,0.174,242.94,5.8,0,1,18,Week1,Day3
3709,3708,3/1/2007,13:48:00,1.424,0.176,243.42,5.8,0,1,18,Week1,Day3
3710,3709,3/1/2007,13:49:00,1.428,0.178,243.78,5.8,0,1,18,Week1,Day3
3711,3710,3/1/2007,13:50:00,1.428,0.182,244.31,5.8,0,2,19,Week1,Day3
3712,3711,3/1/2007,13:51:00,1.418,0.178,243.72,5.8,0,1,18,Week1,Day3
3713,3712,3/1/2007,13:52:00,1.424,0.18,244.16,5.8,0,1,18,Week1,Day3
3714,3713,3/1/2007,13:53:00,1.414,0.176,243.41,5.8,0,1,18,Week1,Day3
3715,3714,3/1/2007,13:54:00,1.406,0.172,242.8,5.8,0,1,18,Week1,Day3
3716,3715,3/1/2007,13:55:00,1.45,0.208,241.75,6,0,1,18,Week1,Day3
3717,3716,3/1/2007,13:56:00,1.428,0.176,241.22,5.8,0,0,18,Week1,Day3
3718,3717,3/1/2007,13:57:00,1.424,0.176,241.17,5.8,0,0,18,Week1,Day3
3719,3718,3/1/2007,13:58:00,1.422,0.176,241.21,5.8,0,0,18,Week1,Day3
3720,3719,3/1/2007,13:59:00,1.422,0.174,240.82,5.8,0,0,17,Week1,Day3
3721,3720,3/1/2007,14:00:00,1.428,0.178,241.45,5.8,0,0,18,Week1,Day3
3722,3721,3/1/2007,14:01:00,1.438,0.184,242.37,6,0,0,18,Week1,Day3
3723,3722,3/1/2007,14:02:00,1.46,0.198,244.54,6,0,0,19,Week1,Day3
3724,3723,3/1/2007,14:03:00,1.462,0.2,244.77,6,0,0,18,Week1,Day3
3725,3724,3/1/2007,14:04:00,1.464,0.202,245.05,6,0,0,18,Week1,Day3
3726,3725,3/1/2007,14:05:00,1.46,0.2,244.74,6,0,0,19,Week1,Day3
3727,3726,3/1/2007,14:06:00,1.452,0.196,244.2,6,0,0,18,Week1,Day3
3728,3727,3/1/2007,14:07:00,1.454,0.198,244.39,6,0,0,18,Week1,Day3
3729,3728,3/1/2007,14:08:00,1.454,0.198,244.59,6,0,0,18,Week1,Day3
3730,3729,3/1/2007,14:09:00,1.448,0.198,244.47,6,0,0,19,Week1,Day3
3731,3730,3/1/2007,14:10:00,1.48,0.218,244.65,6,0,0,18,Week1,Day3
3732,3731,3/1/2007,14:11:00,1.436,0.174,244.47,5.8,0,0,18,Week1,Day3
3733,3732,3/1/2007,14:12:00,1.438,0.17,245.05,5.8,0,0,19,Week1,Day3
3734,3733,3/1/2007,14:13:00,1.43,0.164,244.37,5.8,0,0,18,Week1,Day3
3735,3734,3/1/2007,14:14:00,1.428,0.162,243.82,5.8,0,0,18,Week1,Day3
3736,3735,3/1/2007,14:15:00,1.432,0.164,244.09,5.8,0,0,18,Week1,Day3
3737,3736,3/1/2007,14:16:00,1.43,0.164,244.05,5.8,0,0,19,Week1,Day3
3738,3737,3/1/2007,14:17:00,1.43,0.164,244.22,5.8,0,0,18,Week1,Day3
3739,3738,3/1/2007,14:18:00,1.438,0.168,244.94,5.8,0,0,18,Week1,Day3
3740,3739,3/1/2007,14:19:00,1.406,0.124,244.74,5.8,0,0,19,Week1,Day3
3741,3740,3/1/2007,14:20:00,1.368,0.062,245.14,5.6,0,0,18,Week1,Day3
